Reference,Location,Site,Section,Img. Ref. No.,Mineral,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,Total_pct,Si_wt%,Fe_wt%,Fe57_CPS,Si_CPS,Al27_CPS,Si29_CPS,Data Reduction,Internal Standard,IntStdWv,Li_ppm_7,Be_ppm_9,B_ppm_11,Na_ppm_23,Mg_ppm_25,Al_ppm_27,Si_ppm_29,P_ppm_31,K_ppm_39,Ca_ppm_43,Sc_ppm_45,Ti_ppm_49,V_ppm_51,Cr_ppm_53,Mn_ppm_55,Fe_ppm_57,Co_ppm_59,Ni_ppm_60,Ni_ppm_61,Cu_ppm_63,Zn_ppm_66,Ga_ppm_71,Ge_ppm_72,As_ppm_75,Rb_ppm_85,Sr_ppm_88,Y_ppm_89,Zr_ppm_90,Nb_ppm_93,Mo_ppm_95,Ru_ppm_99,Rh_ppm_103,Pd_ppm_105,Ag_ppm_107,Cd_ppm_111,Sn_ppm_118,Cs_ppm_133,Ba_ppm_137,La_ppm_139,Ce_ppm_140,Pr_ppm_141,Nd_ppm_146,Sm_ppm_147,Eu_ppm_153,Gd_ppm_157,Tb_ppm_159,Dy_ppm_163,Ho_ppm_165,Er_ppm_166,Er_ppm_167,Tm_ppm_169,Yb_ppm_173,Lu_ppm_175,Hf_ppm_178,Os_ppm_192,Pt_ppm_194,Au_ppm_197,Pb_ppm_208,Th_ppm_232,U_ppm_238,Primary RM,Spot Size (µm),Rep Rate (Hz),Method
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_1-6,pyroxene,,0.262516,16.694001,2.286101,51.550341,0.043461,20.165215,0.713293,,0.942034,0.199929,6.246513,,99.103405,24.09795297,4.855431792,,8615.377455,,,EDS IS,Si29,24.09795297,,,,2117.672932,105094.4517,24951.7115,,57.874291,,143896.5334,113.907128,7023.834444,810.240078,33803.84742,1679.669773,43800.31592,81.68167,,424.849911,,180.199498,18.01995,,,,,22.886652,,,,,,,,,,,,1.644156,5.221839,0.91152,5.853195,2.55173,0.765519,3.393538,0.64977,3.985434,0.910205,,2.341278,0.297263,1.933527,0.322255,,,,,,0.072343,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_2-1,pyroxene,,0.353387,16.734059,1.970447,51.339522,0.014487,19.550844,1.279732,,0.645089,0.305774,6.910594,,99.103934,23.99940258,5.371623785,,11200.03552,,,EDS IS,Si29,23.99940258,,,,2431.259172,97459.95819,11291.73172,,39.29837,,139247.2252,131.911529,6720.021311,382.504137,3890.538654,1588.964103,25517.74174,45.979093,,261.989135,,42.180251,7.099906,,,,,70.737066,,,,,,,,,,,,2.921179,11.763312,2.541295,17.697366,7.689381,1.755327,11.933605,2.17451,13.702032,2.89498,,7.217801,1.041407,6.51043,0.859324,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_2-2,pyroxene,,0.323096,16.844217,2.08523,51.399756,bdl,19.590481,1.153856,,0.655328,0.282253,6.848337,,99.182555,24.02755984,5.323231248,,11200.06113,,,EDS IS,Si29,24.02755984,,,,2301.651907,96262.82051,11698.42451,,87.869332,,137312.2249,124.984289,6150.853245,388.19884,4380.351778,1565.910186,26282.11067,45.377297,,194.09942,,34.885436,7.082006,,,,,50.360931,,,,,,,,,,,,2.072142,8.131192,1.725911,12.327936,5.27216,1.441319,7.895125,1.483287,9.875464,2.032798,,5.377079,0.748857,4.826256,0.638692,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_2-3,pyroxene,,0.323096,16.814174,2.219144,51.470029,0.043461,19.798574,1.04896,,0.788442,0.235211,6.765327,,99.506418,24.06040997,5.258707346,,11386.09955,,,EDS IS,Si29,24.06040997,,,,2190.543719,96131.77471,12817.56996,,32.83189,,135004.7328,118.326133,5331.89898,400.549061,4754.057711,1444.603172,24492.59014,44.520043,,396.609234,,31.78127,6.395652,,,,,36.64039,,,,,,,,,,,,1.44723,6.132997,1.175382,8.549424,3.545844,1.079513,5.52889,1.041428,6.737104,1.540472,,3.755968,0.500358,3.296322,0.472779,,,,,,Int2SE,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_2-4,pyroxene,,0.333193,16.543785,2.381753,51.279288,0.014487,19.97694,0.923085,,0.860118,0.188169,6.620059,,99.120877,23.97124533,5.145790128,,11003.71785,,,EDS IS,Si29,23.97124533,,,,2030.650428,115663.3362,13555.11497,,58.878395,,129009.1058,118.672676,4775.69205,395.401134,5220.551036,1381.679673,24990.60772,40.691513,,208.036996,,32.186856,7.17008,,,,,28.54948,,,,,,,,,,,,1.375138,4.893449,0.947288,6.24111,2.826163,0.900185,4.605599,0.769344,5.272887,1.189344,,3.035508,0.439625,2.708406,0.358504,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_2-5,pyroxene,,0.302903,16.503728,2.458276,51.349561,0.014487,20.036395,0.860147,,0.952274,0.199929,6.58893,,99.26663,24.00409546,5.121593471,,10940.18523,,,EDS IS,Si29,24.00409546,,,,2043.914845,107829.6101,13770.22117,,37.995853,,133771.6062,117.263063,4533.298309,390.440143,5515.949677,1358.679291,24068.4075,42.057479,,250.248548,,29.217501,6.406887,,,,,24.08151,,,,,,,,,,,,1.03899,4.08783,0.821497,5.895908,2.450077,0.763848,4.035422,0.759917,5.004971,1.042921,,2.685914,0.385199,2.214241,0.379959,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_2-6,pyroxene,,0.292806,16.573829,2.515667,51.299366,0.014487,20.036395,0.860147,,0.880597,0.199929,6.412534,,99.085757,23.98063108,4.984480373,,10890.22338,,,EDS IS,Si29,23.98063108,,,,1967.308381,103142.981,14803.8974,,74.608501,,138745.6344,115.446839,4123.101398,388.74956,5680.717482,1336.408421,24175.77233,42.016367,,303.66969,,31.02143,6.596962,,,,,22.932297,,,,,,,,,,,,1.028812,3.730425,0.742158,4.986989,2.644021,0.73954,3.377016,0.574616,3.966031,0.80106,,2.290612,0.286654,1.806311,0.264402,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,traverse_2-7,pyroxene,,0.302903,16.473685,2.620885,51.188936,bdl,20.244488,0.702803,,0.993232,0.176408,6.277642,,98.980983,23.92900898,4.879628449,,10657.80407,,,EDS IS,Si29,23.92900898,,,,1960.461264,106316.8201,15398.95956,,63.999069,,135834.7578,112.455506,3774.638943,373.545584,6099.503067,1261.695924,24293.52399,41.403479,,236.404723,,30.562821,6.203991,,,,,18.42912,,,,,,,,,,,,0.975659,3.134648,0.632154,4.506057,2.076704,0.570767,2.938733,0.519829,3.565662,0.723581,,2.02446,0.23118,1.619568,0.289955,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,VZU-5A,17,spinel,pyroxene,bdl,9.61033,16.450022,0.169878,bdl,0.098728,2.085595,,37.423303,bdl,31.82142,bdl,97.659275,0.07941193,24.73487757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,18,spinel,pyroxene,bdl,9.512098,16.159514,0.169878,bdl,0.07052,2.169019,,37.571279,bdl,31.98227,bdl,97.634578,0.07941193,24.85990672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,19,spinel,pyroxene,bdl,9.004568,15.578498,0.191113,bdl,bdl,2.052226,,38.311163,bdl,33.108217,bdl,98.245784,0.089338538,25.73510843,,,,,,,,,,,,,86300,6210,,,Below LOD,5.7,12700,3520,235000,1909,,327,930,305,,722,77.1,,,,,0.189,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,Below LOD,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,19,spinel,pyroxene,bdl,9.004568,15.578498,0.191113,bdl,bdl,2.052226,,38.311163,bdl,33.108217,bdl,98.245784,0.089338538,25.73510843,65000,,679000,,EDS IS,Fe57,25.7,,,,,,,,,,,,,3060,264000,2051,,282.8,,917,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,20,spinel,pyroxene,bdl,8.153227,13.454157,0.148643,bdl,bdl,3.487116,,37.142147,bdl,36.16436,bdl,98.54965,0.069485322,28.11065682,,,,,,,,,,,,,62200,Below LOD,,,Below LOD,4,18300,3980,230000,2500,,377,1230,344,,1410,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,Below LOD,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,20,spinel,pyroxene,bdl,8.153227,13.454157,0.148643,bdl,bdl,3.487116,,37.142147,bdl,36.16436,bdl,98.54965,0.069485322,28.11065682,5490000,,,,EDS IS,Fe57,28.1,,,,,51029.6,70868.2,989.12,,,,11.7739,,3860.94,232106,2399.74,,348.159,986.31,1008.79,3.5125,1014.41,87.8687,,,,,,,,,<0.04777,<0.00562,<0.000001967,<0.016579,<0.3091,,,,,,,,,,,,,,,,,,,,<0.017141,<0.14331,<0.10678,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Kharaelakh,VZU-5A,21,spinel,pyroxene,bdl,6.335941,8.025287,0.191113,bdl,bdl,7.357981,,32.436488,bdl,42.504517,bdl,96.851327,0.089338538,33.03887835,,,,,,,,,,,,,33300,Below LOD,,,Below LOD,Below LOD,34800,4200,206000,3180,,394,1350,472,,1470,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,Below LOD,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,21,spinel,pyroxene,bdl,6.335941,8.025287,0.191113,bdl,bdl,7.357981,,32.436488,bdl,42.504517,bdl,96.851327,0.089338538,33.03887835,6950000,,,,EDS IS,Fe57,33,,,,,39468,43593,1461.9,,,,13.332,,4728.9,206250,3240.6,,349.8,1174.8,1174.8,5.775,1052.7,84.777,,,,,0.1089,,,,<0.0429,<0.00825,<0.0726,<0.03234,<0.2937,,,,,,,,,,,,,,,,,,,,<0.0363,<0.1452,<0.1188,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Kharaelakh,VZU-5A,21,spinel,pyroxene,bdl,6.335941,8.025287,0.191113,bdl,bdl,7.357981,,32.436488,bdl,42.504517,bdl,96.851327,0.089338538,33.03887835,107000,,413000,,EDS IS,Fe57,33,,,,,,,,,,,,,4400,202000,3232,,290.1,,1291,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,23,spinel,pyroxene,bdl,3.929266,5.755692,0.127409,bdl,bdl,6.907492,,24.934071,0.551199,53.227826,bdl,95.432954,0.059559181,41.37413603,,,,,,,,,,,,,32900,2220,,,Below LOD,3.81,44700,5060,161800,3810,,312,1471,506,,942,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.39,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,23,spinel,pyroxene,bdl,3.929266,5.755692,0.127409,bdl,bdl,6.907492,,24.934071,0.551199,53.227826,bdl,95.432954,0.059559181,41.37413603,15300000,,,,EDS IS,Fe57,41.4,,,,,8549.1,8627.76,1747.08,,,,8.44974,,2388.78,7923.96,3730.14,,73.0296,1083.024,1055.7,38.916,223.146,38.7504,,,,,0.21114,,,,<0.025254,<0.0029394,<0.000001035,<0.008694,<0.1656,,,,0.0828,,,,,,,,,,,,,,,,<0.009108,<0.07452,<0.05796,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Kharaelakh,VZU-5A,25,spinel,sulphide,bdl,3.323504,5.410714,0.127409,bdl,bdl,4.905321,,22.522051,0.482299,60.69393,bdl,97.465227,0.059559181,47.17755927,,,,,,,,,,,,,30500,1800,,,Below LOD,3.99,27200,4140,125900,4040,,204,1435,507,,573,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.32,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,25,spinel,sulphide,bdl,3.323504,5.410714,0.127409,bdl,bdl,4.905321,,22.522051,0.482299,60.69393,bdl,97.465227,0.059559181,47.17755927,80700,,,,EDS IS,Fe57,47.2,,,,,,30530,1060,,,,,,,150900,,,,,,,812,,,,,,0.264,,,,,,,,,,,,,0.028,,0.072,,,,,0.064,,0.02,,Below LOD,,,0.429,,,,,Below LOD,Below LOD,GSD-2g,50,9,Norilsk_spinel_9Hz_REE_1
This Study,Norilsk,Kharaelakh,VZU-5A,25,spinel,sulphide,bdl,3.323504,5.410714,0.127409,bdl,bdl,4.905321,,22.522051,0.482299,60.69393,bdl,97.465227,0.059559181,47.17755927,147000,,289000,,EDS IS,Fe57,47.2,,,,,,,,,,,,,3490,151000,4060,,189.7,,1585,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,26,spinel,sulphide,bdl,3.487224,5.210989,0.127409,bdl,bdl,5.63945,,23.646674,0.516749,59.246283,bdl,97.874777,0.059559181,46.05229926,,,,,,,,,,,,,28300,2000,,,Below LOD,4.93,34800,4910,150600,4200,,250,1677,580,,742,49.1,,,,,0.148,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.45,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,26,spinel,sulphide,bdl,3.487224,5.210989,0.127409,bdl,bdl,5.63945,,23.646674,0.516749,59.246283,bdl,97.874777,0.059559181,46.05229926,10480000,,,,EDS IS,Fe57,46.1,,,,,20781.88,28812.5,839.02,,,,10.6491,,4849.72,142402.9,4241.2,,235.11,1652.224,1797.9,2.14826,839.942,49.0965,,,,,0.41029,,,,<0.042873,<0.006915,<0.017518,<0.033653,<0.2766,,,,,,,,,,,,,,,,,,,,<0.021206,<0.16135,<0.07376,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Kharaelakh,VZU-5A,26,spinel,sulphide,bdl,3.487224,5.210989,0.127409,bdl,bdl,5.63945,,23.646674,0.516749,59.246283,bdl,97.874777,0.059559181,46.05229926,144000,,311000,,EDS IS,Fe57,46.1,,,,,,,,,,,,,4170,144000,4250,,181.2,,1453,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,29,spinel,sulphide,bdl,2.684998,5.683065,0.169878,bdl,bdl,4.488201,,20.997891,0.562682,63.02625,bdl,97.612966,0.07941193,48.99047804,,,,,,,,,,,,,29700,1710,,,Below LOD,4.26,27500,5120,130500,4450,,202,1525,498,,586,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.47,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,29,spinel,sulphide,bdl,2.684998,5.683065,0.169878,bdl,bdl,4.488201,,20.997891,0.562682,63.02625,bdl,97.612966,0.07941193,48.99047804,180000,,235000,,EDS IS,Fe57,49,,,,,,,,,,,,,4100,93600,4460,,107.5,,1286,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,30,spinel,sulphide,bdl,2.766858,5.102049,0.148643,bdl,bdl,4.988744,,19.695696,0.551199,63.589223,bdl,96.842413,0.069485322,49.42807851,,,,,,,,,,,,,29700,1710,,,Below LOD,4.8,30100,5020,132200,4450,,220,1613,516,,634,59.7,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.34,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,30,spinel,sulphide,bdl,2.766858,5.102049,0.148643,bdl,bdl,4.988744,,19.695696,0.551199,63.589223,bdl,96.842413,0.069485322,49.42807851,174000,,291000,,EDS IS,Fe57,49.4,,,,,,,,,,,,,4270,111000,4380,,139.4,,1368,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,31,spinel,sulphide,bdl,2.930578,5.210989,0.148643,bdl,bdl,4.871951,,21.427023,0.528232,62.114768,bdl,97.232185,0.069485322,48.28198057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,32,spinel,sulphide,bdl,3.143413,5.93726,0.106174,bdl,bdl,4.538256,,21.530607,0.562682,61.243499,bdl,97.061891,0.049632573,47.60474077,,,,,EDS IS,Fe57,47.6,,,,,,27800,1970,,,Below LOD,4.05,26900,4420,111300,3960,,190.7,1484,436,,559,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.35,,,,,0.122,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,32,spinel,sulphide,bdl,3.143413,5.93726,0.106174,bdl,bdl,4.538256,,21.530607,0.562682,61.243499,bdl,97.061891,0.049632573,47.60474077,84000,,,,EDS IS,Fe57,47.6,,,,,,32100,1180,,,,,,,133900,,,,,,,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.191,,,,,Below LOD,Below LOD,GSD-2g,50,9,Norilsk_spinel_9Hz_REE_1
This Study,Norilsk,Kharaelakh,VZU-5A,33,spinel,silicate,0.020577,1.777569,3.673228,0.080979,0.05199,bdl,6.349523,,17.792528,0.42,67.198894,0.103537,97.468824,0.037854806,52.23388574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,34,spinel,silicate,0.020577,1.887418,3.644531,0.111346,0.025995,bdl,6.581331,,19.867815,0.56,64.906394,0.26747,97.872877,0.052050299,50.45191916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,35,spinel,silicate,bdl,1.800914,2.560103,0.169878,bdl,bdl,6.240102,,17.683213,0.470816,68.937474,bdl,97.862499,0.07941193,53.58528877,,,,,,,,,,,,,11710,1650,,,Below LOD,6.31,37800,4060,109000,3840,,210,1840,615,,521,73.4,,,,,,,,,,,,,,,,,,0.103,,,,,,,,,,,Below LOD,,,0.59,,,,,0.085,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,36,spinel,silicate,bdl,1.915517,2.560103,0.148643,bdl,bdl,5.822983,,18.852229,0.447849,68.21365,bdl,97.960974,0.069485322,53.02265838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,37,spinel,silicate,bdl,1.899145,2.541946,0.148643,bdl,bdl,5.923091,,19.236968,0.470816,67.543443,bdl,97.764054,0.069485322,52.50170462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,38,spinel,silicate,bdl,1.882773,2.523789,0.169878,bdl,bdl,6.039885,,17.106104,0.516749,69.205556,bdl,97.444735,0.07941193,53.79366965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,39,spinel,silicate,bdl,1.964633,2.6872,0.212348,bdl,bdl,5.923091,,19.251766,0.401916,66.337071,bdl,96.778025,0.099265146,51.56398834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,50,spinel,sulphide,bdl,2.324816,2.487476,0.169878,bdl,bdl,5.789613,,21.397428,0.562682,62.798379,bdl,95.530272,0.07941193,48.81335328,,,,,,,,,,,,,9130,Below LOD,,,Below LOD,Below LOD,20600,3730,121000,4620,,244,2200,730,,1750,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,Below LOD,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,50,spinel,sulphide,bdl,2.324816,2.487476,0.169878,bdl,bdl,5.789613,,21.397428,0.562682,62.798379,bdl,95.530272,0.07941193,48.81335328,11170000,,,,EDS IS,Fe57,48.8,,,,,14732.72,13659.12,732,,,,12.3464,,4372.48,136298.4,4323.68,,215.696,1607.472,1742.16,4.148,677.344,49.532,,,,,0.10248,,,,<0.05368,<0.011224,<0.0000011712,<0.009272,<0.488,,,,,,,,,,,,,,,,,,,,<0.016104,<0.17568,<0.07808,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Kharaelakh,VZU-5A,50,spinel,sulphide,bdl,2.324816,2.487476,0.169878,bdl,bdl,5.789613,,21.397428,0.562682,62.798379,bdl,95.530272,0.07941193,48.81335328,179000,,166000,,EDS IS,Fe57,48.8,,,,,,,,,,,,,4200,152000,4309,,198.5,,1661,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,51,spinel,sulphide,bdl,3.356248,5.083892,0.191113,bdl,bdl,5.572711,,22.374074,0.470816,60.238189,bdl,97.287043,0.089338538,46.82331053,,,,,,,,,,,,,22800,3720,,,Below LOD,4.94,33100,4800,118400,4060,,210,1621,553,,602,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below LOD,,,0.55,,,,,Below LOD,Below LOD,GSD-2g,50,5,Oxides_2018
This Study,Norilsk,Kharaelakh,VZU-5A,51,spinel,sulphide,bdl,3.356248,5.083892,0.191113,bdl,bdl,5.572711,,22.374074,0.470816,60.238189,bdl,97.287043,0.089338538,46.82331053,143000,,294000,,EDS IS,Fe57,46.8,,,,,,,,,,,,,4150,148000,4240,,189.7,,1818,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,0.0011,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,52,spinel,pyroxene,0.083096,2.906361,4.374714,0.081054,bdl,0.020103,6.162002,0.78,23.832454,0.368038,58.469198,0.218531,97.295552,0.037889865,45.44826895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,55,spinel,sulphide,0.031161,2.169679,2.16289,0.070923,0.010731,0.010052,5.764125,0.85,20.647989,0.375705,64.968075,0.190027,97.251356,0.033153983,50.49986397,100500,,,,EDS IS,Fe57,,,Below LOD,,,,8430,1170,,,Below LOD,7.62,32500,4130,92500,2940,,158.9,1352,982,1.76,411,68.6,,,,0.076,0.0282,5.67,1.131,,,,,,Below LOD,,,,0.017,,,,,,,,,,,,,,,0.967,,,,,,,GSD-2g,50,9,VZU-5A_chromite_1
This Study,Norilsk,Kharaelakh,VZU-5A,56,spinel,silicate,bdl,1.84675,1.928006,0.060791,0.021462,bdl,6.417052,0.71,15.677366,0.345035,69.01435,0.266037,96.28685,0.028417633,53.64504469,99550,,,,EDS IS,Fe57,,,Below LOD,,,,9310,1200,,,Below LOD,8.83,35100,4440,99520,3068,,209.1,1719,1185,3.62,479,78.5,,,,0.208,0.1,8.07,1.74,,,,,,Below LOD,,,,0.089,,,,,,,,,,,,,,,1.181,,,,,,,GSD-2g,50,9,VZU-5A_chromite_1
This Study,Norilsk,Kharaelakh,VZU-5A,62,spinel,pyroxene,0.072709,7.931944,11.30379,0.081054,bdl,0.040207,5.131601,0.85,35.223041,0.337368,38.351654,0.171024,99.494393,0.037889865,29.81084648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-5A,63,spinel,pyroxene,0.20774,7.730113,11.48974,0.081054,0.075117,0.030155,5.162207,0.68,35.172008,0.3297,38.372351,0.095013,99.425201,0.037889865,29.82693432,40700,,,,EDS IS,Fe57,,,Below LOD,,,,62300,1670,,,Below LOD,11.02,30660,4840,234600,2386,,343.8,1129,804,3.34,829,93.3,,,,Below LOD,,4.46,0.301,,,,,,Below LOD,,,,,,,,,,,,,,,,,,,0.166,,,,,,,GSD-2g,50,9,VZU-5A_chromite_1
This Study,Norilsk,Kharaelakh,VZU-5A,63,spinel,pyroxene,0.20774,7.730113,11.48974,0.081054,0.075117,0.030155,5.162207,0.68,35.172008,0.3297,38.372351,0.095013,99.425201,0.037889865,29.82693432,79300,,534000,,EDS IS,Fe57,29.8,,,,,,,,,,,,,4310,245000,2511,,295.5,,1144,,,,,,,,,,,,Below LOD,Below LOD,,,,,,,,,,,,,,,,,,,,,,,Below LOD,Below LOD,,,,,UQAC-FeS-1,50,9,
This Study,Norilsk,Kharaelakh,VZU-5A,64,spinel,pyroxene,0.010387,8.527344,13.68199,0.040527,0.010731,0.020103,3.662515,0.68,37.294984,0.176351,35.360929,0.294541,99.760404,0.018944933,27.48614769,35530,,,,EDS IS,Fe57,,,Below LOD,,,,73000,1580,,,Below LOD,10.96,21730,4317,241000,2133,,344.7,1031,723,2.8,858,90.9,,,,Below LOD,,3.51,0.199,,,,,,Below LOD,,,,,,,,,,,,,,,,,,,0.126,,,,,,,GSD-2g,50,9,VZU-5A_chromite_1
This Study,Norilsk,Kharaelakh,VZU-5A,65,spinel,pyroxene,0.031161,8.053042,12.85011,0.050659,bdl,0.010052,3.89716,0.82,35.600686,0.230024,36.157766,0.076011,97.77667,0.023681283,28.10553129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
